Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power,Time_sum,Time_Percentage
mobile,G,3,3,2,task,9.2515,4451.713333333335,163.6319,5.6538486688720235
mobile,G,3,3,3,task,11.8514,4419.8785714285705,163.6319,7.242719787523093
mobile,G,3,3,4,task,6.8805,4292.375,163.6319,4.204864699364855
mobile,G,3,3,5,task,9.1349,4527.926666666667,163.6319,5.582591169570236
mobile,G,3,3,6,task,5.7458,4381.508333333334,163.6319,3.511418005902272
mobile,G,3,3,7,task,11.9365,4790.437499999998,163.6319,7.294726761713334
mobile,G,3,3,8,task,11.6658,4707.167857142857,163.6319,7.129294471310302
mobile,G,3,3,9,task,11.5124,4679.566071428571,163.6319,7.0355474696559765
mobile,G,3,3,10,task,12.0739,4854.689285714285,163.6319,7.378695718866554
mobile,G,3,3,11,task,11.8008,4729.464285714286,163.6319,7.211796721788357
mobile,G,3,3,12,task,7.4406,4649.4,163.6319,4.547157369681584
mobile,G,3,3,13,task,18.5012,4712.302156177155,163.6319,11.306597307737674
mobile,G,3,4,0,in,18.9395,4056.230536130535,159.43099999999998,11.879433736224449
mobile,G,3,4,0,task,3.9284,4339.250000000001,159.43099999999998,2.46401264496867
mobile,G,3,4,1,task,9.3824,4290.233333333334,159.43099999999998,5.884928276182174
mobile,G,3,4,2,task,9.1947,4501.720000000002,159.43099999999998,5.767197094667913
mobile,G,3,4,3,task,11.8005,4443.035714285716,159.43099999999998,7.401634562914365
mobile,G,3,4,4,task,6.8253,4337.545,159.43099999999998,4.281036937609374
mobile,G,3,4,5,task,9.0877,4568.166666666666,159.43099999999998,5.7000834216683085
mobile,G,3,4,6,task,5.6912,4403.9,159.43099999999998,3.56969472687244
mobile,G,3,4,7,task,11.8978,4829.8375,159.43099999999998,7.462664099202791
mobile,G,3,4,8,task,11.6165,4746.808928571428,159.43099999999998,7.286224134578596
mobile,G,3,4,9,task,11.4802,4757.607142857141,159.43099999999998,7.200732605327698
mobile,G,3,4,10,task,11.9982,4891.705357142859,159.43099999999998,7.52563805031644
mobile,G,3,4,11,task,11.757,4769.021428571428,159.43099999999998,7.3743500323023765
mobile,G,3,4,12,task,7.4135,4730.761666666667,159.43099999999998,4.649973969930566
mobile,G,3,4,13,task,18.4181,4774.073892773892,159.43099999999998,11.55239570723385
mobile,G,3,5,0,in,16.13,4360.502626262625,155.9708,10.34167933997902
mobile,G,3,5,0,task,3.8529,4512.916666666667,155.9708,2.470270076193749
mobile,G,3,5,1,task,9.3423,4281.043333333333,155.9708,5.989775009168382
mobile,G,3,5,2,task,9.1675,4522.81,155.9708,5.877702749489008
mobile,G,3,5,3,task,11.7863,4463.312500000001,155.9708,7.556734978598559
mobile,G,3,5,4,task,6.7615,4340.37,155.9708,4.33510631477174
mobile,G,3,5,5,task,9.0436,4620.370000000001,155.9708,5.798264803411921
mobile,G,3,5,6,task,5.6318,4480.0,155.9708,3.6108040735830045
mobile,G,3,5,7,task,11.8537,4884.008928571429,155.9708,7.599948195431453
mobile,G,3,5,8,task,11.5533,4786.821428571428,155.9708,7.407348042069413
mobile,G,3,5,9,task,11.4222,4749.240476190477,155.9708,7.3232938473098805
mobile,G,3,5,10,task,11.9302,4925.248214285713,155.9708,7.648995837682437
mobile,G,3,5,11,task,11.7302,4812.46607142857,155.9708,7.520766707614503
mobile,G,3,5,12,task,7.3484,4722.895,155.9708,4.711394696956097
mobile,G,3,5,13,task,18.4169,4798.768473193473,155.9708,11.807915327740833
mobile,G,3,6,0,in,14.2338,4666.13111111111,153.5713,9.268528689930996
mobile,G,3,6,0,task,3.8228,4686.499999999999,153.5713,2.4892672003167258
mobile,G,3,6,1,task,9.3246,4374.312857142858,153.5713,6.07183764153849
mobile,G,3,6,2,task,9.1399,4592.216666666667,153.5713,5.951567773405578
mobile,G,3,6,3,task,11.7173,4547.864285714285,153.5713,7.629876155245152
mobile,G,3,6,4,task,6.6923,4404.301666666666,153.5713,4.357780392560329
mobile,G,3,6,5,task,9.0093,4678.880000000001,153.5713,5.866525841742565
mobile,G,3,6,6,task,5.5993,4486.474999999999,153.5713,3.6460588664678886
mobile,G,3,6,7,task,11.8139,4929.860714285716,153.5713,7.692778533489005
mobile,G,3,6,8,task,11.5262,4816.655357142856,153.5713,7.50543884176275
mobile,G,3,6,9,task,11.3804,4835.0,153.5713,7.410499227394701
mobile,G,3,6,10,task,11.924,5000.575,153.5713,7.764471616766934
mobile,G,3,6,11,task,11.6802,4870.385714285715,153.5713,7.605717995484833
mobile,G,3,6,12,task,7.3365,4816.575,153.5713,4.777259813519843
mobile,G,3,6,13,task,18.3708,4868.734848484848,153.5713,11.962391410374202
mobile,G,3,7,0,in,12.7885,5141.092658730159,151.0957,8.463841128503327
mobile,G,3,7,0,task,3.7755,5143.700000000001,151.0957,2.498747482555758
mobile,G,3,7,1,task,9.258,4505.26,151.0957,6.1272425356909554
mobile,G,3,7,2,task,9.0377,4728.266666666666,151.0957,5.981440901362514
mobile,G,3,7,3,task,11.6135,4659.301785714287,151.0957,7.686188289938099
mobile,G,3,7,4,task,6.6365,4540.305,151.0957,4.392249415436707
mobile,G,3,7,5,task,8.878,4798.616666666667,151.0957,5.875746298537947
mobile,G,3,7,6,task,5.5255,4619.941666666667,151.0957,3.6569538378656707
mobile,G,3,7,7,task,11.754,5024.058928571428,151.0957,7.779175714464409
mobile,G,3,7,8,task,11.4389,4938.005357142857,151.0957,7.570632387288321
mobile,G,3,7,9,task,11.3013,4933.911309523808,151.0957,7.4795642761508105
mobile,G,3,7,10,task,11.8813,5104.242857142857,151.0957,7.8634269539106665
mobile,G,3,7,11,task,11.6256,4951.382142857142,151.0957,7.694196459594814
mobile,G,3,7,12,task,7.2647,4902.18,151.0957,4.808012405382814
mobile,G,3,7,13,task,18.3167,4991.277272727271,151.0957,12.122581913317191
mobile,G,4,0,0,in,54.7826,3577.235986155949,177.1293,30.928028282164497
mobile,G,4,0,0,task,4.4476,4107.341666666665,177.1293,2.5109341029406202
mobile,G,4,0,1,task,8.1338,4762.49,177.1293,4.592012727425672
mobile,G,4,0,2,task,7.9597,5033.666666666666,177.1293,4.493722947022317
mobile,G,4,0,3,task,9.9661,5111.045238095238,177.1293,5.626454798839041
mobile,G,4,0,4,task,6.1588,4726.776666666667,177.1293,3.477008038760386
mobile,G,4,0,5,task,7.9133,5192.666666666667,177.1293,4.467527393830382
mobile,G,4,0,6,task,5.4013,4916.75,177.1293,3.049354341715346
mobile,G,4,0,7,task,10.1306,5579.278571428572,177.1293,5.719324809616477
mobile,G,4,0,8,task,9.745,5526.095238095238,177.1293,5.501630729642131
mobile,G,4,0,9,task,9.8116,5449.147619047619,177.1293,5.539230381421934
mobile,G,4,0,10,task,10.2614,5570.05,177.1293,5.793169170769601
mobile,G,4,0,11,task,9.8736,5495.214285714285,177.1293,5.574233060255982
mobile,G,4,0,12,task,7.347,5290.36,177.1293,4.147817441834864
mobile,G,4,0,13,task,15.1969,5479.862272727273,177.1293,8.579551773760748
mobile,G,4,1,0,in,37.2459,3697.282846508564,154.985,24.031938574700774
mobile,G,4,1,0,task,3.8332,4118.4333333333325,154.985,2.473271606929703
mobile,G,4,1,1,task,7.8413,4717.14,154.985,5.059392844468819
mobile,G,4,1,2,task,7.711,5057.355,154.985,4.975320192276671
mobile,G,4,1,3,task,9.6133,5078.321904761905,154.985,6.202729296383521
mobile,G,4,1,4,task,5.8195,4738.2,154.985,3.754879504468174
mobile,G,4,1,5,task,7.5906,5162.685,154.985,4.89763525502468
mobile,G,4,1,6,task,5.1034,4815.641666666667,154.985,3.2928347904635924
mobile,G,4,1,7,task,9.8008,5579.492857142858,154.985,6.323708746007678
mobile,G,4,1,8,task,9.4898,5516.059047619046,154.985,6.1230441655644094
mobile,G,4,1,9,task,9.5194,5468.343809523808,154.985,6.142142788011742
mobile,G,4,1,10,task,9.9767,5642.614285714284,154.985,6.437203600348419
mobile,G,4,1,11,task,9.6076,5518.950952380953,154.985,6.199051521114947
mobile,G,4,1,12,task,7.0361,5358.025,154.985,4.539858696002839
mobile,G,4,1,13,task,14.7964,5591.622727272727,154.985,9.546988418234022
mobile,G,4,2,0,in,27.5133,3860.49361885105,142.6635,19.28545142941257
mobile,G,4,2,0,task,3.5644,4225.950000000001,142.6635,2.4984666715733175
mobile,G,4,2,1,task,7.7115,4694.1,142.6635,5.405376988507923
mobile,G,4,2,2,task,7.5621,5049.38,142.6635,5.300655037903878
mobile,G,4,2,3,task,9.5051,5142.913333333333,142.6635,6.662601155866778
mobile,G,4,2,4,task,5.6289,4846.050000000002,142.6635,3.9455782312925165
mobile,G,4,2,5,task,7.3887,5151.045,142.6635,5.1791102839899485
mobile,G,4,2,6,task,4.9136,4831.666666666667,142.6635,3.4441885976441067
mobile,G,4,2,7,task,9.5819,5639.552857142857,142.6635,6.716434126458413
mobile,G,4,2,8,task,9.2895,5540.473333333332,142.6635,6.511476306132963
mobile,G,4,2,9,task,9.3065,5500.723333333332,142.6635,6.523392458477466
mobile,G,4,2,10,task,9.818,5705.758571428572,142.6635,6.881928454019423
mobile,G,4,2,11,task,9.4318,5566.649047619048,142.6635,6.611221510757832
mobile,G,4,2,12,task,6.8941,5325.125,142.6635,4.8324203457787025
mobile,G,4,2,13,task,14.5541,5641.195656565655,142.6635,10.20169840218416
mobile,G,4,3,0,in,22.6517,3998.539743589744,136.5147,16.59286509071917
mobile,G,4,3,0,task,3.5912,4294.166666666666,136.5147,2.6306324520363007
mobile,G,4,3,1,task,7.5826,4725.435,136.5147,5.554420146694825
mobile,G,4,3,2,task,7.4409,5176.045,136.5147,5.450621801168666
mobile,G,4,3,3,task,9.4022,5145.06,136.5147,6.887316897008161
mobile,G,4,3,4,task,5.5572,4821.833333333332,136.5147,4.07077040055027
mobile,G,4,3,5,task,7.2856,5285.87,136.5147,5.3368611585419
mobile,G,4,3,6,task,4.7935,4772.291666666667,136.5147,3.511343467040546
mobile,G,4,3,7,task,9.5228,5640.9366666666665,136.5147,6.975659031591469
mobile,G,4,3,8,task,9.2011,5568.343333333334,136.5147,6.740006753851417
mobile,G,4,3,9,task,9.2279,5520.753333333332,136.5147,6.759638339314374
mobile,G,4,3,10,task,9.6908,5708.759523809522,136.5147,7.09872270165777
mobile,G,4,3,11,task,9.2964,5629.493333333333,136.5147,6.809816085740216
mobile,G,4,3,12,task,6.8061,5411.075,136.5147,4.985616933561001
mobile,G,4,3,13,task,14.4647,5657.072222222224,136.5147,10.595708740523914
mobile,G,4,4,0,in,18.9256,4262.297377622375,131.81040000000002,14.358199353010079
mobile,G,4,4,0,task,3.3728,4622.783333333334,131.81040000000002,2.5588269210927206
mobile,G,4,4,1,task,7.5426,4800.665,131.81040000000002,5.722310227417563
mobile,G,4,4,2,task,7.3905,5173.14,131.81040000000002,5.606917208353817
mobile,G,4,4,3,task,9.3246,5167.893333333334,131.81040000000002,7.074252107572694
mobile,G,4,4,4,task,5.5025,4794.441666666666,131.81040000000002,4.1745567876282905
mobile,G,4,4,5,task,7.2392,5292.165,131.81040000000002,5.492131121671734
mobile,G,4,4,6,task,4.7683,4816.658333333333,131.81040000000002,3.6175445943567426
mobile,G,4,4,7,task,9.4743,5699.419999999999,131.81040000000002,7.18782432949145
mobile,G,4,4,8,task,9.1492,5618.320000000002,131.81040000000002,6.941182182893003
mobile,G,4,4,9,task,9.1853,5574.456666666669,131.81040000000002,6.968570006615563
mobile,G,4,4,10,task,9.5989,5718.551904761905,131.81040000000002,7.282354047935518
mobile,G,4,4,11,task,9.2445,5643.99,131.81040000000002,7.01348300285865
mobile,G,4,4,12,task,6.6926,5395.408333333333,131.81040000000002,5.0774445719002435
mobile,G,4,4,13,task,14.3995,5730.347777777777,131.81040000000002,10.924403537201918
mobile,G,4,5,0,in,16.1453,4571.394444444445,128.9715,12.518502149699739
mobile,G,4,5,0,task,3.3437,4664.116666666666,128.9715,2.5925882850087034
mobile,G,4,5,1,task,7.4567,4820.26,128.9715,5.781664941479319
mobile,G,4,5,2,task,7.3623,5218.635,128.9715,5.708470476035403
mobile,G,4,5,3,task,9.3093,5182.796666666667,128.9715,7.218106325816169
mobile,G,4,5,4,task,5.5163,4896.625000000002,128.9715,4.2771465013588275
mobile,G,4,5,5,task,7.2258,5375.925,128.9715,5.602633139879741
mobile,G,4,5,6,task,4.7959,4792.55,128.9715,3.7185734832889437
mobile,G,4,5,7,task,9.4736,5702.875714285712,128.9715,7.345498811752985
mobile,G,4,5,8,task,9.1489,5659.649999999999,128.9715,7.093737763769514
mobile,G,4,5,9,task,9.1651,5612.419999999997,128.9715,7.106298678390188
mobile,G,4,5,10,task,9.6304,5760.635238095238,128.9715,7.4670760594394885
mobile,G,4,5,11,task,9.2655,5670.106666666668,128.9715,7.184145334434351
mobile,G,4,5,12,task,6.7073,5432.075,128.9715,5.200606335508233
mobile,G,4,5,13,task,14.4254,5799.937777777779,128.9715,11.184951714138396
mobile,G,4,6,0,in,14.2177,4900.977500000001,126.5411,11.235638065419062
mobile,G,4,6,0,task,3.2793,5053.966666666667,126.5411,2.5914900376241397
mobile,G,4,6,1,task,7.4769,4976.54,126.5411,5.908673150462577
mobile,G,4,6,2,task,7.3414,5296.44,126.5411,5.801593316321733
mobile,G,4,6,3,task,9.2774,5240.056666666667,126.5411,7.331531020356233
mobile,G,4,6,4,task,5.4755,4922.066666666668,126.5411,4.327052633492202
mobile,G,4,6,5,task,7.186,5418.04,126.5411,5.6787873663181365
mobile,G,4,6,6,task,4.7397,4992.758333333332,126.5411,3.745581475109668
mobile,G,4,6,7,task,9.4623,5787.506190476192,126.5411,7.4776495541764705
mobile,G,4,6,8,task,9.1003,5711.21,126.5411,7.191576491748532
mobile,G,4,6,9,task,9.1287,5689.923333333335,126.5411,7.214019792778789
mobile,G,4,6,10,task,9.5775,5878.113333333334,126.5411,7.568687169623151
mobile,G,4,6,11,task,9.2223,5747.506666666667,126.5411,7.2879878553292174
mobile,G,4,6,12,task,6.6932,5529.395,126.5411,5.289348678018446
mobile,G,4,6,13,task,14.3629,5887.105555555555,126.5411,11.350383393221648
mobile,G,4,7,0,in,12.7705,5378.517857142857,124.6403,10.245883554516478
mobile,G,4,7,0,task,3.2658,5372.483333333334,124.6403,2.620179829477304
mobile,G,4,7,1,task,7.4199,5000.79,124.6403,5.953050498113371
mobile,G,4,7,2,task,7.3106,5389.7,124.6403,5.865358154625752
mobile,G,4,7,3,task,9.2243,5440.200000000001,124.6403,7.400736358946504
mobile,G,4,7,4,task,5.4127,5024.441666666667,124.6403,4.342656428137609
mobile,G,4,7,5,task,7.1494,5495.61,124.6403,5.736025988384174
mobile,G,4,7,6,task,4.7399,5075.533333333334,124.6403,3.802863118910978
mobile,G,4,7,7,task,9.4213,5925.668095238097,124.6403,7.558791177492353
mobile,G,4,7,8,task,9.0697,5866.696666666665,124.6403,7.276699430280575
mobile,G,4,7,9,task,9.0916,5777.4333333333325,124.6403,7.2942699913270435
mobile,G,4,7,10,task,9.5295,5925.978095238096,124.6403,7.645600981384032
mobile,G,4,7,11,task,9.1858,5825.07,124.6403,7.36984747308856
mobile,G,4,7,12,task,6.6879,5611.77,124.6403,5.365760512450628
mobile,G,4,7,13,task,14.3614,6005.254444444444,124.6403,11.522276502864644
mobile,L,0,-1,0,in,163.7669,3084.9666267858893,489.25059999999996,33.473009537443595
mobile,L,0,-1,0,task,13.4757,3421.7511111111103,489.25059999999996,2.7543553344645875
mobile,L,0,-1,1,task,24.2356,3522.124877450981,489.25059999999996,4.95361681723027
mobile,L,0,-1,2,task,23.1085,3443.315073529412,489.25059999999996,4.7232440798233055
mobile,L,0,-1,3,task,31.8929,3476.37628458498,489.25059999999996,6.518724759867439
mobile,L,0,-1,4,task,18.6573,3378.0280219780225,489.25059999999996,3.8134444801907246
mobile,L,0,-1,5,task,27.0406,3444.9890829346077,489.25059999999996,5.526942634306428
mobile,L,0,-1,6,task,14.8829,3403.737575757575,489.25059999999996,3.041978895886893
mobile,L,0,-1,7,task,25.6222,3543.8834733893564,489.25059999999996,5.23702985750043
mobile,L,0,-1,8,task,25.7667,3540.454594820385,489.25059999999996,5.266564823834656
mobile,L,0,-1,9,task,25.671,3533.712605042018,489.25059999999996,5.247004295957941
mobile,L,0,-1,10,task,25.6633,3565.666177699148,489.25059999999996,5.2454304603816535
mobile,L,0,-1,11,task,25.5888,3550.9025332940214,489.25059999999996,5.230203090195495
mobile,L,0,-1,12,task,14.5508,3600.8173426573426,489.25059999999996,2.9740995718758447
mobile,L,0,-1,13,task,29.3274,3683.8339826839806,489.25059999999996,5.994351361040744
mobile,L,1,-1,0,in,81.349,3110.667210610384,353.0467,23.0419941611124
mobile,L,1,-1,0,task,9.5324,3521.6285714285723,353.0467,2.700039399886758
mobile,L,1,-1,1,task,19.4895,3585.6483516483504,353.0467,5.520374500030733
mobile,L,1,-1,2,task,18.3439,3519.738003663005,353.0467,5.195884850361157
mobile,L,1,-1,3,task,26.3522,3543.971517027864,353.0467,7.4642249877990645
mobile,L,1,-1,4,task,15.0281,3435.9681818181816,353.0467,4.256688987604189
mobile,L,1,-1,5,task,23.3002,3487.5494117647067,353.0467,6.599750118043874
mobile,L,1,-1,6,task,12.2252,3454.458333333333,353.0467,3.462771355744155
mobile,L,1,-1,7,task,21.5301,3588.2795833333325,353.0467,6.098371688504665
mobile,L,1,-1,8,task,21.4314,3597.198809523812,353.0467,6.070415047074509
mobile,L,1,-1,9,task,21.5451,3588.228392857142,353.0467,6.102620418205298
mobile,L,1,-1,10,task,21.492,3611.734821428573,353.0467,6.087579915065061
mobile,L,1,-1,11,task,21.5339,3602.511706349207,353.0467,6.099448033362158
mobile,L,1,-1,12,task,12.6718,3670.960984848484,353.0467,3.5892702013642954
mobile,L,1,-1,13,task,27.2219,3696.6571637426887,353.0467,7.71056633584169
mobile,L,2,-1,0,in,59.914,3165.512820512821,296.0783,20.235863283462514
mobile,L,2,-1,0,task,7.8863,3587.2433333333333,296.0783,2.663585950067938
mobile,L,2,-1,1,task,16.8458,3662.4537878787896,296.0783,5.6896435841464905
mobile,L,2,-1,2,task,16.2015,3570.738838383839,296.0783,5.472032229312314
mobile,L,2,-1,3,task,23.4155,3603.2806127451,296.0783,7.908549866707556
mobile,L,2,-1,4,task,12.9253,3504.687499999998,296.0783,4.365500612506894
mobile,L,2,-1,5,task,20.2787,3539.938461538462,296.0783,6.849100389998187
mobile,L,2,-1,6,task,10.8114,3506.894642857142,296.0783,3.6515340705482298
mobile,L,2,-1,7,task,18.6842,3656.479487179488,296.0783,6.3105604159440265
mobile,L,2,-1,8,task,18.7517,3660.1865384615376,296.0783,6.333358439304737
mobile,L,2,-1,9,task,18.7115,3657.101282051284,296.0783,6.31978094983658
mobile,L,2,-1,10,task,18.7423,3676.350183150183,296.0783,6.33018360345895
mobile,L,2,-1,11,task,18.6243,3658.462657342657,296.0783,6.290329281139482
mobile,L,2,-1,12,task,11.1706,3716.687500000001,296.0783,3.7728533296766433
mobile,L,2,-1,13,task,23.1152,3823.379368131869,296.0783,7.807123993889455
mobile,L,3,-1,0,in,48.6172,3244.2954362170094,267.4865,18.17557147743905
mobile,L,3,-1,0,task,7.8204,3654.526666666666,267.4865,2.923661567966982
mobile,L,3,-1,1,task,15.5292,3736.0140043290025,267.4865,5.805601404183015
mobile,L,3,-1,2,task,15.0624,3626.744318181818,267.4865,5.631087924063459
mobile,L,3,-1,3,task,21.1833,3679.020995670996,267.4865,7.91939032437151
mobile,L,3,-1,4,task,11.2573,3571.9375,267.4865,4.208548842651873
mobile,L,3,-1,5,task,18.5263,3612.6211538461534,267.4865,6.926069166107449
mobile,L,3,-1,6,task,9.9722,3564.7719047619057,267.4865,3.7281133814229888
mobile,L,3,-1,7,task,17.1465,3737.0027777777777,267.4865,6.410230048993128
mobile,L,3,-1,8,task,17.2714,3749.0458333333354,267.4865,6.45692399429504
mobile,L,3,-1,9,task,17.1376,3740.635732323232,267.4865,6.4069027782710535
mobile,L,3,-1,10,task,17.1258,3770.5804292929297,267.4865,6.402491340684484
mobile,L,3,-1,11,task,17.1837,3746.6161227661214,267.4865,6.42413729291011
mobile,L,3,-1,12,task,11.073,3809.971904761904,267.4865,4.13964816915994
mobile,L,3,-1,13,task,22.5802,3899.395946969699,267.4865,8.44162228747993
mobile,L,4,-1,0,in,40.9678,3319.865838631354,243.5222,16.823024759139003
mobile,L,4,-1,0,task,7.8979,3712.750000000002,243.5222,3.243195076259988
mobile,L,4,-1,1,task,14.9453,3807.8977777777777,243.5222,6.137140679576646
mobile,L,4,-1,2,task,14.5116,3703.836666666666,243.5222,5.959046033585439
mobile,L,4,-1,3,task,20.2481,3759.5302197802207,243.5222,8.314683425166166
mobile,L,4,-1,4,task,10.458,3651.489285714285,243.5222,4.294475000636493
mobile,L,4,-1,5,task,17.429,3694.2893939393934,243.5222,7.157047694214326
mobile,L,4,-1,6,task,9.2372,3640.850476190477,243.5222,3.7931654691030223
mobile,L,4,-1,7,task,15.8772,3825.6878904428913,243.5222,6.519816263157938
mobile,L,4,-1,8,task,15.8503,3823.647272727272,243.5222,6.508770042320577
mobile,L,4,-1,9,task,15.8425,3822.86,243.5222,6.505567048917922
mobile,L,4,-1,10,task,15.7971,3850.9127272727287,243.5222,6.486923984753752
mobile,L,4,-1,11,task,15.8153,3839.732121212123,243.5222,6.494397636026614
mobile,L,4,-1,12,task,9.2754,3856.647142857143,243.5222,3.8088519239724348
mobile,L,4,-1,13,task,19.3695,4018.636794871795,243.5222,7.953894963169682
mobile,L,5,-1,0,in,34.7739,3468.3004281949943,229.3403,15.162577183338469
mobile,L,5,-1,0,task,7.8776,3836.996666666667,229.3403,3.4348956550593153
mobile,L,5,-1,1,task,13.9145,3931.481111111111,229.3403,6.067184877668687
mobile,L,5,-1,2,task,13.7312,3787.6027777777767,229.3403,5.987259980038397
mobile,L,5,-1,3,task,18.7278,3909.1282051282033,229.3403,8.165943796184097
mobile,L,5,-1,4,task,9.8021,3774.252380952382,229.3403,4.274041675187483
mobile,L,5,-1,5,task,16.1738,3845.026818181818,229.3403,7.052314835203406
mobile,L,5,-1,6,task,8.6385,3766.56,229.3403,3.7666733670445187
mobile,L,5,-1,7,task,15.8431,4006.769090909089,229.3403,6.908118634186838
mobile,L,5,-1,8,task,15.7897,4002.305656565657,229.3403,6.884834457790453
mobile,L,5,-1,9,task,15.8044,4008.152727272728,229.3403,6.8912441467984475
mobile,L,5,-1,10,task,15.8438,4020.108181818182,229.3403,6.908423857472934
mobile,L,5,-1,11,task,15.7924,4004.719090909092,229.3403,6.886011747608248
mobile,L,5,-1,12,task,8.6595,4006.33761904762,229.3403,3.7758300656273662
mobile,L,5,-1,13,task,17.968,4249.15168997669,229.3403,7.834645720791331
res50,B,0,-1,0,in,61.7191,3300.3444995537184,1444.2561,4.273417990064227
res50,B,0,-1,0,task,65.2088,3650.115887376124,1444.2561,4.515044111636433
res50,B,0,-1,1,task,76.2114,3666.94491424012,1444.2561,5.27686190835545
res50,B,0,-1,2,task,74.263,3696.451001547183,1444.2561,5.141955086774431
res50,B,0,-1,3,task,79.33,3674.073095630106,1444.2561,5.492793141050261
res50,B,0,-1,4,task,92.6838,3681.2785293575953,1444.2561,6.417407549810592
res50,B,0,-1,5,task,69.8851,3615.084783712211,1444.2561,4.83883017700254
res50,B,0,-1,6,task,69.5465,3605.426668210816,1444.2561,4.8153855815460975
res50,B,0,-1,7,task,64.3736,3643.350527738889,1444.2561,4.4572150327078415
res50,B,0,-1,8,task,99.6664,3782.418228833288,1444.2561,6.900881360307219
res50,B,0,-1,9,task,72.6011,3661.805191118393,1444.2561,5.026885467196573
res50,B,0,-1,10,task,72.3054,3658.115142811616,1444.2561,5.0064112590557865
res50,B,0,-1,11,task,75.3156,3644.368444782836,1444.2561,5.214836897694253
res50,B,0,-1,12,task,75.2099,3637.2587438595183,1444.2561,5.207518251091341
res50,B,0,-1,13,task,75.9213,3635.227644517084,1444.2561,5.256775443081044
res50,B,0,-1,14,task,129.5809,3610.9637286893417,1444.2561,8.972155284647924
res50,B,0,-1,15,task,92.4638,3612.258100377913,1444.2561,6.402174794345685
res50,B,0,-1,16,task,92.7582,3609.452042633968,1444.2561,6.422558990749633
res50,B,0,-1,17,task,5.2122,3631.94,1444.2561,0.3608916728826695
res50,B,1,-1,0,in,41.8671,3429.0489199051267,1014.5061,4.126845565541696
res50,B,1,-1,0,task,42.2016,3927.369503590921,1014.5061,4.159817274632454
res50,B,1,-1,1,task,53.113,3901.253521783424,1014.5061,5.235355410874316
res50,B,1,-1,2,task,51.6923,3937.354293059213,1014.5061,5.095316824610518
res50,B,1,-1,3,task,53.3518,3915.090101298492,1014.5061,5.258893958350768
res50,B,1,-1,4,task,64.3614,3937.826649813865,1014.5061,6.344111681536464
res50,B,1,-1,5,task,48.6885,3828.851139591192,1014.5061,4.799231862676824
res50,B,1,-1,6,task,48.1606,3822.3159479701258,1014.5061,4.74719669009383
res50,B,1,-1,7,task,45.5606,3872.3154624813446,1014.5061,4.490914347385393
res50,B,1,-1,8,task,72.0942,4031.43838479569,1014.5061,7.106334796804081
res50,B,1,-1,9,task,51.6804,3858.605408809649,1014.5061,5.094143840041967
res50,B,1,-1,10,task,52.7034,3862.224886873705,1014.5061,5.194981084884557
res50,B,1,-1,11,task,53.9453,3845.155197436224,1014.5061,5.31739533158056
res50,B,1,-1,12,task,54.7421,3840.608004022982,1014.5061,5.395936012607515
res50,B,1,-1,13,task,55.6471,3837.671123602673,1014.5061,5.4851419818964136
res50,B,1,-1,14,task,91.063,3824.747486102906,1014.5061,8.976091913099388
res50,B,1,-1,15,task,65.3167,3823.530474151865,1014.5061,6.4382757284554515
res50,B,1,-1,16,task,64.7565,3829.4010563434767,1014.5061,6.383056740614966
res50,B,1,-1,17,task,3.5605,3701.158333333334,1014.5061,0.3509589543128425
res50,B,2,-1,0,in,30.9143,3634.702472089313,778.6809,3.970085820777163
res50,B,2,-1,0,task,32.0231,4247.938228148664,778.6809,4.112480478203588
res50,B,2,-1,1,task,40.0952,4218.904588398522,778.6809,5.149118207471122
res50,B,2,-1,2,task,39.2564,4245.906327859998,778.6809,5.0413975737686645
res50,B,2,-1,3,task,40.5677,4235.035536339142,778.6809,5.2097977489880645
res50,B,2,-1,4,task,49.2958,4260.217845225111,778.6809,6.33068051367383
res50,B,2,-1,5,task,36.7742,4114.532814578975,778.6809,4.722627715666327
res50,B,2,-1,6,task,37.29,4100.406601318292,778.6809,4.788867943210113
res50,B,2,-1,7,task,34.5452,4172.834220802687,778.6809,4.436374386478467
res50,B,2,-1,8,task,55.7821,4376.875680906665,778.6809,7.163666143602598
res50,B,2,-1,9,task,40.6736,4120.629754016017,778.6809,5.223397671626465
res50,B,2,-1,10,task,41.629,4137.126463446319,778.6809,5.346092346685272
res50,B,2,-1,11,task,42.9651,4099.048933705329,778.6809,5.517677395194874
res50,B,2,-1,12,task,43.4499,4086.712200498195,778.6809,5.579936531125909
res50,B,2,-1,13,task,43.1097,4091.512998623344,778.6809,5.53624726123371
res50,B,2,-1,14,task,68.4918,4117.556447910954,778.6809,8.795875178137798
res50,B,2,-1,15,task,49.5764,4103.042766961103,778.6809,6.366715813884738
res50,B,2,-1,16,task,49.4347,4109.032420974198,778.6809,6.34851837254516
res50,B,2,-1,17,task,2.8067,3749.9833333333336,778.6809,0.3604428977261418
res50,B,3,-1,0,in,25.0076,3804.879901960785,659.5805,3.7914401653778422
res50,B,3,-1,0,task,26.769,4536.58932900433,659.5805,4.058488690917939
res50,B,3,-1,1,task,33.4672,4503.715738609219,659.5805,5.074012952171873
res50,B,3,-1,2,task,33.1349,4515.703411021764,659.5805,5.0236324451678
res50,B,3,-1,3,task,35.064,4486.358347893231,659.5805,5.31610622206084
